id,name,category,add,latitude,longitude,num,cate_num,현대카드_가맹여부
4257,라온스터디카페용인동천점,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 196번지,37.34082233,127.0999777,8271902666,7213,가맹
4258,고래심줄,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1320-9번지,37.32282127,127.1246219,1351897636,2301,가맹
4259,소백산,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 1080-20번지,37.32197902,127.0960483,7944300062,2301,가맹
4260,홍익모라니미술,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 914번지 동천디이스트,37.34183223,127.0974209,1059085630,7213,가맹
4261,봄아트테라피연구소,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 성복동 82-2번지,37.31495577,127.0775661,7120100060,7205,가맹
4262,홀리앤졸리 도넛 커피 용인수지점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 259번지,37.30737593,127.0854513,6610802978,2301,비가맹
4263,해피트리영어도서관,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1099번지 심곡마을광교힐스테이트,37.30875101,127.074159,1429154583,7213,가맹
4264,공룡영수학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 263번지,37.3064742,127.0853547,5849801241,7201,가맹
4265,발라드림네일,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 상현동 257-32번지,37.30825614,127.0845549,6320703138,1701,가맹
4266,삼성영어셀레나수지이현학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 17-1번지,37.31227222,127.0911347,6471402406,7201,가맹
4267,수지 행복플러스 주간보호센터,(기타서비스/기타서비스),경기도 용인시 수지구 신봉동 40-2번지,37.32362315,127.0764567,5058043199,9602,가맹
4268,크로스핏메이트,(헬스클럽/헬스클럽),경기도 용인시 수지구 동천동 411번지,37.33814986,127.0907913,3931401188,8305,가맹
4269,모드니,(일반의류/일반의류),경기도 용인시 수지구 죽전동 1302번지 꽃메마을한라신영프로방스,37.32127176,127.1136929,4220100527,1106,가맹
4270,예쁘다헤어(동천점),(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 동천동 884-3번지,37.33335424,127.0959648,1523000628,1602,비가맹
4271,마켓팜스,"(농산물,청과물/농산물,청과물)",경기도 용인시 수지구 상현동 54-5번지,37.30934112,127.0880811,4569801548,2104,비가맹
4272,디엘린산후조리원주식회사,(산후조리원/산후조리원),경기도 용인시 수지구 성복동 598-8번지,37.32000433,127.0508569,6408100073,4601,비가맹
4273,육즙 죽전점,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1175-7번지,37.33187355,127.1197117,2472101772,2301,가맹
4274,북경옛날짜장,(중식전문점/중식전문점),경기도 용인시 수지구 죽전동 513-5번지,37.33294333,127.1105176,1341193846,2302,가맹
4275,라이팅피아,(조명기구.전기/조명기구.전기),경기도 용인시 수지구 신봉동 25-1번지,37.32260316,127.0785843,1420611365,3303,가맹
4276,케이작,(민예품.공예품/민예품.공예품),경기도 용인시 수지구 죽전동 1339-2번지,37.32463528,127.125324,2330130019,8120,가맹
4277,벨라네일,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 신봉동 33번지,37.32317795,127.0779942,3253900326,1701,가맹
4278,노을헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 풍덕천동 715-5번지,37.32489526,127.0974435,1170428997,1602,가맹
4279,하움필라테스,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 죽전동 1151번지,37.33215339,127.1115151,2462701602,8310,가맹
4280,수지탁구교실,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 상현동 66-9번지,37.30887165,127.0852851,1292398406,8310,가맹
4281,마이너스윙,(커피전문점/커피전문점),경기도 용인시 수지구 동천동 683-6번지,37.3472359,127.0582368,6323801060,2502,가맹
4282,진이찬방 죽전점,(식음료(기타)/식음료(기타)),경기도 용인시 수지구 죽전동 858-6번지 한솔노블빌리지,37.33101322,127.1047368,2211871960,2310,가맹
4283,가이아펫,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 죽전동 1208-1번지,37.33124735,127.1183942,6631900161,8111,가맹
4284,탐나는피자 수지점,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1254-3번지,37.32846913,127.1150106,4461901755,2301,비가맹
4285,제니앤케빈영어학원 (Jenny&Kevin),(외국어학원/외국어학원),"경기도 용인시 수지구 정평로 146, 4층 (풍덕천동,하나은행)",,,1429111925,7202,비가맹
4286,포차 두바이,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 89번지,37.31341877,127.0787936,1315700555,2301,가맹
4287,비엔(Bien),(커피전문점/커피전문점),경기도 용인시 수지구 상현동 573-2번지,37.30116078,127.0815926,1313900721,2502,비가맹
4288,떡볶이카페겁,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 1082-3번지,37.32144331,127.0949112,1420951126,2301,비가맹
4289,한우리독서토론논술 동천문화원,(서적(출판)/서적(출판)),경기도 용인시 수지구 동천동 864번지 수진마을써니벨리아파트,37.33710223,127.0928177,5029627513,8101,비가맹
4290,씽크홀릭(Think Holic)학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 1117-2번지,37.29805081,127.068984,1429150554,7201,비가맹
4291,버텍스 수지구청점,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 722-6번지,37.32369835,127.0980143,5161301367,2301,가맹
4292,배럴스튜디오(BETTER STUDIO),기타교육.교습.학원/기타교육.교습.,경기도 용인시 수지구 상현동 1130번지,37.29784324,127.0738933,3075200540,7213,비가맹
4293,한솔병인한의원,(한의원/한의원),경기도 용인시 수지구 상현동 254-14번지,37.30676003,127.0846083,2119011641,4212,가맹
4294,수학의지혜수학교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 351번지,37.33898266,127.0944332,7759601751,7213,가맹
4295,단대복사,(판촉물.인쇄.복사/판촉물.인쇄.복사),경기도 용인시 수지구 죽전동 1336-8번지,37.32414954,127.1256424,1293335545,9402,가맹
4296,아뜰리에메이,(기타가정.주방용품/기타가정.주방용품),경기도 용인시 수지구 죽전동 952번지,37.33500456,127.1041966,5920100753,3302,가맹
4297,앤썸PC카페,(오락실/PC방/오락실/PC방),경기도 용인시 수지구 성복동 67-6번지,37.31267428,127.0798247,3794400365,8401,가맹
4298,이디야,커피전문점,경기도 용인시 수지구 풍덕천동 1080-13번지,37.32202955,127.0950096,1283099943,2502,가맹
4299,성지카센타,(차량부품.용품/차량부품.용품),경기도 용인시 수지구 죽전2동 926,37.334725,127.1095828,1420244039,6501,비가맹
4300,용인직업전문교육원(용인직업전문뉴스),(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 708번지,37.32445517,127.0952675,1429027546,7213,비가맹
4301,장충동가마솥왕족발,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 454번지 더리버하임,37.32734088,127.1117882,1420671081,2301,가맹
4302,고공수스터디카페 풍덕천동점,(기타장비임대/기타장비임대),경기도 용인시 수지구 풍덕천동 1049-1번지,37.31968797,127.0877651,4056500349,3503,가맹
4303,마일스어학원,(외국어학원/외국어학원),경기도 용인시 수지구 동천동 121-3번지,37.34539509,127.0928519,1199200615,7202,가맹
4304,수지청과,"(농산물,청과물/농산물,청과물)",경기도 용인시 수지구 풍덕천동 1025번지 우성아파트,37.31977156,127.0858911,1429089843,2104,가맹
4305,윤가족치료연구소,(기타서비스/기타서비스),경기도 용인시 수지구 상현동 866번지 광교상떼빌파크뷰,37.30106523,127.077531,1429130034,9602,가맹
4306,필라테스 영,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 성복동 740-1번지,37.31528264,127.0807694,3770802165,8310,가맹
4307,돈기부여 육백퍼,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 43-2번지,37.32393643,127.0783624,5840602454,2301,가맹
4308,씨유 수지자이점,(편의점/편의점),경기도 용인시 수지구 성복동 752번지 성동마을수지자이아파트,37.32166424,127.068172,6523700603,5202,가맹
4309,하루앤소쿠,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 66-9번지,37.30887165,127.0852851,1443800211,2301,비가맹
4310,리앤한피아노스튜디오학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 상현동 252번지,37.30608423,127.0846797,2419300224,7205,비가맹
4311,예찬궁,(중식전문점/중식전문점),경기도 용인시 수지구 상현동 66-2번지,37.30946897,127.0859702,5451900261,2302,가맹
4312,PRABEAN COFFEE,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 899번지,37.33825017,127.101696,6991202247,2301,가맹
4313,부빔밥,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 884-2번지,37.33333563,127.0957955,2142223021,2301,가맹
4314,용인대백호태권도장,(무수도장 등(학원)/무수도장 등(학원)),경기도 용인시 수지구 상현동 254-14번지,37.30676003,127.0846083,1429124890,7204,가맹
4315,서울치과,(치과/치과),경기도 용인시 수지구 풍덕천1동 동보상가A동204호,,,1359606701,4201,가맹
4316,옳치과,(치과/치과),경기도 용인시 수지구 성복동 129-1번지,37.31589689,127.0735657,1429074258,4201,가맹
4317,올림독서실,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 707번지,37.32451633,127.0947028,7189101369,7213,가맹
4318,단뷰티,(미용재료/미용재료),경기도 용인시 수지구 죽전동 1177-4번지,37.33196464,127.1228268,2400802897,1503,가맹
4319,알럽핑퐁 탁구용품전문 STORE,(전문스포츠용품점/전문스포츠용품점),경기도 용인시 수지구 상현동 827번지 수지금호베스트빌TheEdu,37.30545149,127.079075,8861002226,8121,가맹
4320,찬방찬방,(기타식음료품/기타식음료품),경기도 용인시 수지구 풍덕천동 693번지,37.32594987,127.0895707,5851001547,2105,가맹
4321,이마트24수지희망점,(편의점/편의점),경기도 용인시 수지구 풍덕천동 1080-11번지,37.32217474,127.095291,1351954745,5202,가맹
4322,헤어아트,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 824번지,37.30246082,127.0770944,1351292022,1602,가맹
4323,떡마당,(기타식음료품/기타식음료품),경기도 용인시 수지구 상현동 1132번지,37.29820056,127.0705064,7122201574,2105,가맹
4324,(주)비법스터디에듀,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 풍덕천동 1082-13번지,37.32101015,127.0947668,2168148651,7201,비가맹
4325,정다원,(기타가정.주방용품/기타가정.주방용품),경기도 용인시 수지구 풍덕천동 1082-5번지,37.32155209,127.0950912,1420168903,3302,가맹
4326,스티치커피로스터스,(커피전문점/커피전문점),경기도 용인시 수지구 동천동 689-34번지,37.34557938,127.0587771,8725100014,2502,가맹
4327,서울믿음치과의원,(치과/치과),경기도 용인시 수지구 신봉동 39-2번지,37.32354707,127.0778679,1420900419,4201,가맹
4328,만만,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1254-3번지,37.32846913,127.1150106,7311600390,2301,가맹
4329,밀머리칼국수 죽전점,일반음식점/일반음식점,경기도 용인시 수지구 죽전동 1343-2번지,37.32596821,127.1249675,8691801359,2301,가맹
4330,삼익보수공사,(기타수리.수선전문/기타수리.수선전문),경기도 용인시 수지구 풍덕천1동 664 지하6호,37.33295005,127.0963846,1351668345,3504,비가맹
4331,더헤어샵 더블유,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전동 1177-3번지,37.33195437,127.1224317,1352036554,1602,가맹
4332,호두나무,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 1078번지,37.32310172,127.0948684,4491201546,2301,비가맹
4333,메디서울이비인후과,(기타의료업/기타의료업),경기도 용인시 수지구 풍덕천2동 1078 수지로얄스포츠210 211,,,1359079901,4211,가맹
4334,또오소 정육점,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 죽전동 1190-1번지,37.33148042,127.126464,7969301887,2102,비가맹
4335,비에이치에이복싱짐,(무수도장 등(학원)/무수도장 등(학원)),경기도 용인시 수지구 죽전동 1304번지 꽃메마을현대홈타운,37.32321397,127.1177689,5219501050,7204,가맹
4336,중국성칸풍치킨,(치킨전문점/치킨전문점),경기도 용인시 수지구 죽전동 484-14번지,37.32800818,127.1146292,4531100379,2309,가맹
4337,강현학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 1131-1번지,37.29814423,127.0698861,1429098250,7201,가맹
4338,씨.에프숯불바베큐,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 90번지 성동마을엘지빌리지2차아파트,37.31322388,127.077226,1420720726,2301,비가맹
4339,바른서울치과교정과치과의원,(치과/치과),경기도 용인시 수지구 풍덕천동 1080-2번지,37.32194588,127.0942651,1359066013,4201,가맹
4340,삼정자동차공업사,(자동차정비/자동차정비),경기도 용인시 수지구 죽전동 879-19번지,37.33296937,127.1102127,1351336629,6502,가맹
4341,용인신봉청담스터디카페,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 40-2번지,37.32362315,127.0764567,6770601801,7213,가맹
4342,모꼬지,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 185-14번지 필하우스,37.34027718,127.1013692,4342101959,2301,가맹
4343,수지당구클럽,(당구장/당구장),경기도 용인시 수지구 풍덕천동 711-4번지,37.32422397,127.0961943,8444601009,8308,가맹
4344,한성피아노교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 698-2번지,37.32496287,127.0934927,2839100700,7213,가맹
4345,로지헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전동 1177-3번지,37.33195437,127.1224317,2254200711,1602,가맹
4346,이화주야간보호센터,(오양.보육.복지시설/오양.보육.복지시설),경기도 용인시 수지구 성복동 33-5번지,37.31071617,127.0817766,4708001554,7301,가맹
4347,와이비엠잉글루보스턴영어학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 풍덕천동 1049-1번지,37.31968797,127.0877651,5879801274,7201,가맹
4348,기장산곰장어,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 89번지,37.31341877,127.0787936,1420454467,2301,가맹
4349,미진닭도리탕,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1131-5번지,37.2973593,127.0696875,8778503044,2301,가맹
4350,조아점핑다이어트,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 상현동 30번지,37.31478321,127.0926221,5660702128,8310,비가맹
4351,데일리약국,(약국/약국),경기도 용인시 수지구 풍덕천동 1075-4번지,37.32256774,127.0942392,2320202725,4402,가맹
4352,수지플란트치과의원,(치과/치과),경기도 용인시 수지구 죽전동 1205-1번지,37.33155141,127.120447,4733501529,4201,가맹
4353,희망철물 건재 공구,(기타건축자재/기타건축자재),경기도 용인시 수지구 풍덕천동 716-5번지,37.32446597,127.0984391,2915000810,3403,비가맹
4354,연세웰치과,(치과/치과),경기도 용인시 수지구 죽전동 1805-1 타워시티빌딩 405,,,1359134935,4201,비가맹
4355,예스프랩영어학원,(외국어학원/외국어학원),경기도 용인시 수지구 풍덕천동 556-11번지,37.31483347,127.0863244,6419701514,7202,비가맹
4356,노랑통닭 성복역점,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 67-6번지,37.31267428,127.0798247,7087400459,2301,가맹
4357,봄강아지,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 동천동 937번지,37.33730454,127.0887638,2030694716,8111,가맹
4358,펀비어킹 수지구청점,(치킨전문점/치킨전문점),경기도 용인시 수지구 풍덕천동 708-4번지,37.32430247,127.0954263,8691301844,2309,가맹
4359,비커밍스튜디오,(일반의류/일반의류),경기도 용인시 수지구 동천동 946-4번지,37.33588699,127.0906794,7200101342,1106,가맹
4360,로마로,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1133번지,37.29607775,127.0692548,5822400847,2301,가맹
4361,바비카롱,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1177-4번지,37.33196464,127.1228268,2973700861,2301,비가맹
4362,혼공스터디카페 죽전점,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 452-6번지,37.32716423,127.1128952,1457200576,7213,가맹
4363,그린빌 스크린골프,(골프연습장/골프연습장),경기도 용인시 수지구 신봉동 40-2번지,37.32362315,127.0764567,4785900517,8309,가맹
4364,수지 국수집,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 33-1번지,37.31074141,127.0812686,6041964093,2301,가맹
4365,3030영어 용인상현센터,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 30번지 진산마을성원상떼빌아파트,37.31277206,127.0923169,2039702024,7213,가맹
4366,이호선이비인후과,(이비인후과/이비인후과),경기도 용인시 수지구 상현동 254-14번지,37.30676003,127.0846083,4029092949,4208,가맹
4367,씨야 네일,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 신봉동 47-1번지,37.32343447,127.0791553,2013102172,1701,가맹
4368,책통클럽,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 914번지 동천디이스트,37.34183223,127.0974209,5059422599,7213,가맹
4369,콩사돈,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1197-1번지,37.33146207,127.1235179,5181400304,2301,가맹
4370,지유명차용인수지점,(기타식음료품/기타식음료품),경기도 용인시 수지구 고기동 505번지,37.36858193,127.0419956,3230600389,2105,가맹
4371,백소정 죽전단국대점,(일식전문점/일식전문점),경기도 용인시 수지구 죽전동 1328-3번지,37.32392895,127.1243004,8031901598,2303,가맹
4372,애정화실,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 954-6번지,37.32891276,127.0685482,3156900476,7213,가맹
4373,닥터모터스(Dr Motors),(자동차정비/자동차정비),경기도 용인시 수지구 동천동 885-1번지,37.33446685,127.0971102,1951500942,6502,비가맹
4374,보통카페,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1336-7번지,37.32417719,127.1258342,8903000526,2301,가맹
4375,이룸수학학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 신봉동 82-4번지,37.32425758,127.0774238,1939200952,7201,가맹
4376,꼬꼬방 집으로 삼겹 용인 1호점,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 729-4번지,37.32502792,127.0993503,1124223591,2301,가맹
4377,삼성수치과,(치과/치과),경기도 용인시 수지구 풍덕천1동 213-1 A동3층305-308,,,1359066217,4201,가맹
4378,콩스독,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 신봉동 888-5번지,37.32136157,127.0843361,3853101597,8111,가맹
4379,씽크붐붐창의사고력학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 죽전동 1190-5번지,37.33124948,127.1275488,6299101958,7201,가맹
4380,파로스영어교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 409-12번지,37.31975551,127.0614224,7319002141,7213,가맹
4381,이룸프리미엄독서실,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1127-1번지,37.29883332,127.0734928,8569600352,7213,가맹
4382,네일드루나(NAIL de LUNA),(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 동천동 342-2번지,37.33777965,127.0932204,1022892232,1701,비가맹
4383,샵루다3호점,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 성복동 68-1번지 커널유니크빌딩,37.31257373,127.0794303,7600503370,1602,가맹
4384,센트럴일층약국,(약국/약국),경기도 용인시 수지구 신봉동 33번지,37.32317795,127.0779942,7660201985,4402,가맹
4385,아씨오(Accio),(제과.제빵/제과.제빵),경기도 용인시 수지구 신봉동 33번지,37.32317795,127.0779942,6835800223,2501,비가맹
4386,알터에고(ALTER EGO),(기타수리.수선전문/기타수리.수선전문),경기도 용인시 수지구 풍덕천동 715-2번지,37.3246253,127.0975804,1390973686,3504,비가맹
4387,최서방김밥,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 706-2번지,37.32502291,127.0952306,4292001154,2301,가맹
4388,토속상황삼계탕,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 899번지,37.33825017,127.101696,1942900247,2301,가맹
4389,파리바게뜨성복힐스테이트점,(제과.제빵/제과.제빵),경기도 용인시 수지구 성복동 409-1번지,37.31993867,127.0622001,2684200208,2501,가맹
4390,프리저브드플라워(단미아토),(화원.화초/화원.화초),경기도 용인시 수지구 풍덕천동 1075-3번지,37.32250426,127.0941267,7517500182,8110,비가맹
4391,수지동물의료원,(동물병원/동물병원),경기도 용인시 수지구 상현동 106-8번지,37.30994743,127.0759917,1420908648,8115,가맹
4392,서울철물,"(보일러,펌프,샷시/보일러,펌프,샷시)",경기도 용인시 수지구 풍덕천동 729-1번지,37.32483756,127.0990353,1351444728,3402,가맹
4393,메이컬헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 850번지,37.307088,127.0855995,4173101287,1602,가맹
4394,씨유 수지동부점,(편의점/편의점),"경기도 용인시 수지구 풍덕천동 691번지 동부아파트 상가동.102호,103호",37.32851144,127.0926496,7534000677,5202,가맹
4395,고운비단빔in윤슬한복,(양복점.한복점/양복점.한복점),경기도 용인시 수지구 풍덕천동 716번지,37.32415767,127.0978989,8920500438,1101,비가맹
4396,엠제스트,(의류관련(기타)/의류관련(기타)),경기도 용인시 수지구 동천동 371-5번지,37.34039418,127.0986478,1420950603,1112,가맹
4397,구돌씨커피 성복 푸른마을점,(기타식음료품/기타식음료품),경기도 용인시 수지구 성복동 740-1번지,37.31528264,127.0807694,6912801508,2105,가맹
4398,선봉집,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 89번지,37.31341877,127.0787936,7926700363,2301,가맹
4399,물감정원 미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 17-1번지,37.31227222,127.0911347,5999801544,7213,비가맹
4400,세연세무회계사무소,(세무전문서비스/세무전문서비스),경기도 용인시 수지구 죽전동 1328-3번지,37.32392895,127.1243004,2200745968,9503,가맹
4401,예솔피아노,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 죽전동 1182번지 내대지마을건영캐스빌,37.33300406,127.126558,7249001839,7205,가맹
4402,싸움의고수 광교브릭스톤점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1220번지,37.30030383,127.0713407,6981901486,2301,가맹
4403,까르보가든,(서양식전문점/서양식전문점),경기도 용인시 수지구 상현동 66-9번지,37.30887165,127.0852851,1602401516,2305,가맹
4404,배스킨라빈스용인신봉점,(아이스크림전문점/아이스크림전문점),"경기도 용인시 수지구 신봉동 33 외7필지 센트럴500상가 124,125호",,,1420637410,2503,가맹
4405,마일레 오토서비스 용인수지점,(자동차정비/자동차정비),경기도 용인시 수지구 동천동 875-1번지,37.33534448,127.0928046,7361101083,6502,비가맹
4406,찬샘헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 857번지 성복역아이파크,37.31172184,127.0857998,6434400607,1602,가맹
4407,피자헛 신봉점,(패스트푸드점/패스트푸드점),경기도 용인시 수지구 신봉동 899번지,37.32059457,127.0841033,3554500968,2307,가맹
4408,오렌즈 광교상현역점,(안경.광학제품/안경.광학제품),경기도 용인시 수지구 상현동 1131-3번지,37.29767502,127.0697534,4990300593,1403,가맹
4409,크린토피아 코인워시 용인수지이편한세상점,(세탁업/세탁업),경기도 용인시 수지구 풍덕천동 1209번지 e편한세상수지,37.31534654,127.0861185,4784700872,1301,가맹
4410,디딤 심리상담센터,(기타서비스/기타서비스),경기도 용인시 수지구 상현동 1220번지,37.30030383,127.0713407,8069401916,9602,가맹
4411,좋은꿈한의원 수지점,(한의원/한의원),경기도 용인시 수지구 동천동 948번지,37.33597205,127.0918191,4929101813,4212,가맹
4412,꾸밈,(기타잡화/기타잡화),경기도 용인시 수지구 죽전동 448-7번지,37.32673752,127.1119606,4763800495,1401,비가맹
4413,힐리스토리,(커피전문점/커피전문점),경기도 용인시 수지구 상현동 1158-3번지,37.29772328,127.0806864,5480102813,2502,비가맹
4414,시그니처 플라워(signature flower),(화원.화초/화원.화초),경기도 용인시 수지구 죽전동 488번지 죽전퍼스트하임,37.3293513,127.1146449,6439202120,8110,비가맹
4415,우니따,(제과.제빵/제과.제빵),경기도 용인시 수지구 신봉동 141-5번지,37.32765808,127.0730365,2181066621,2501,가맹
4416,GS25S동천역점,(편의점/편의점),경기도 용인시 수지구 동천동 322-3 동 동천역사 내 상가.,,,7873200597,5202,가맹
4417,로뎀나무 심리상담연구소,(기타서비스/기타서비스),경기도 용인시 수지구 상현동 1107번지 광교마을46단지광교스타클래스,37.30068297,127.0739901,5409901501,9602,가맹
4418,(주)파인트그라픽스(PINTGRAPHICS),(기타서비스/기타서비스),경기도 용인시 수지구 성복동 758번지 버들치마을성복자이1차,37.31703828,127.0652077,2648141564,9602,비가맹
4419,촌닭숯불바베큐,(치킨전문점/치킨전문점),경기도 용인시 수지구 죽전동 1261번지,37.32639008,127.1187686,1420170340,2309,가맹
4420,큐사랑 수지 신봉점,(화장품/화장품),경기도 용인시 수지구 신봉동 33번지,37.32317795,127.0779942,7290503025,1501,가맹
4421,에꼴드피아노음악교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1131-5번지,37.2973593,127.0696875,8229001526,7213,가맹
4422,에스프레소 아트,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1130-2번지,37.29774689,127.0746724,3053916765,2301,가맹
4423,옥수수공방(손끝으로꾸는꿈),(민예품.공예품/민예품.공예품),경기도 용인시 수지구 성복동 743-1번지,37.31573251,127.0780019,1420977655,8120,비가맹
4424,일등축산,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 상현동 66-9번지,37.30887165,127.0852851,1429119214,2102,가맹
4425,응급실국물떡볶이 용인상현점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1119-1번지,37.29905211,127.0691927,7800502507,2301,가맹
4426,Loive bakery,(제과.제빵/제과.제빵),경기도 용인시 수지구 풍덕천동 676-15번지,37.331634,127.1016971,1112085821,2501,비가맹
4427,플레뜨(Platte),(실내장식(인테리어)/실내장식(인테리어)),경기도 용인시 수지구 성복동 33-1번지,37.31074141,127.0812686,1751800726,3405,비가맹
4428,메이키친,(기타식음료품/기타식음료품),경기도 용인시 수지구 성복동 33-1번지,37.31074141,127.0812686,8264300715,2105,비가맹
4429,쌈빠찹쌀강정,(치킨전문점/치킨전문점),경기도 용인시 수지구 상현동 30번지,37.31454807,127.0923976,4661601345,2309,가맹
4430,담소사골순대광교역점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1117-2번지,37.29805081,127.068984,2447700015,2301,가맹
4431,조선화로집 용인상현점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 106-6번지,37.31014944,127.0770288,8735800490,2301,가맹
4432,명주,(중식전문점/중식전문점),경기도 용인시 수지구 죽전동 1177-2번지,37.33196227,127.1220818,2140394087,2302,가맹
4433,꼴레뜨,(일반의류/일반의류),경기도 용인시 수지구 죽전동 1178-2번지,37.33199395,127.1235378,1042771497,1106,가맹
4434,한국의맛장수촌,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 668-5번지,37.33214745,127.0989287,7673200972,2301,가맹
4435,에잇쿠키(Ate kuki),(일반음식점/일반음식점),경기도 용인시 수지구 동천동 121-3번지,37.34539509,127.0928519,7570801659,2301,비가맹
4436,불닭발동대문엽기떡볶이 광교상현역점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1131-8번지,37.29656527,127.0694664,4292301951,2301,가맹
