시군명,상호명,업종명(종목명),소재지지번주소,우편번호,위도,경도,사업자등록번호,업종코드,가맹점번호,휴폐업상태,현대카드_가맹여부
용인시,팀스카이,(여행지원서비스/여행지원서비스),경기도 용인시 수지구 신봉동 33번지,16815.0,37.32317795,127.0779942,7774300354,6202,903727817,계속사업자,X
용인시,이화수학학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 죽전동 1175-9번지,16875.0,37.33191974,127.1200614,3989600569,7201,991585712,폐업자,X
용인시,네오노블시스템,(기타수리.수선전문/기타수리.수선전문),경기도 용인시 수지구 상현동 1135번지 휴먼시아아파트,16943.0,37.29712238,127.0739651,6530901558,3504,902967109,계속사업자,X
용인시,베베루나,(아동.유아복/아동.유아복),경기도 용인시 수지구 풍덕천동 1028번지 신정마을6단지아파트,16844.0,37.31833075,127.086294,6221269495,1104,983532888,,X
용인시,과일샵,"(농산물,청과물/농산물,청과물)",경기도 용인시 수지구 동천동 282-8번지 다온빌,16821.0,37.33212838,127.0933412,5539201769,2104,915455555,,X
용인시,수지 티라미슈,(일반의류/일반의류),경기도 용인시 수지구 풍덕천동 712-3번지,16837.0,37.3234112,127.0957471,7022800793,1106,902686287,,X
용인시,살롱5,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 풍덕천동 193-8번지,16923.0,37.3201471,127.0980783,7981102023,1602,909443005,계속사업자,X
용인시,제니앤케빈영어학원(Jenny&,(외국어학원/외국어학원),"경기도 용인시 수지구 정평로 146 (풍덕천동,현대빌딩 4층)",,,,1429111925,7202,985382381,계속사업자,X
용인시,카페엣176,(일반음식점/일반음식점),"경기도 용인시 수지구 동천동 176-1번지 용인수지2차풍림아파트 상가동 102,104,105호",16825.0,37.34159743,127.099951,2104360878,2301,900489346,계속사업자,X
용인시,현대데코,(실내장식(인테리어)/실내장식(인테리어)),경기도 용인시 수지구 상현동 852만현마을쌍용아파트상가동지하층B103호,,,,1352093614,3405,939416202,계속사업자,X
용인시,벅스헤어디자인(BUXhaird,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 성복동 278-1번지,16853.0,37.31680607,127.0682562,5423500428,1602,989015789,,X
용인시,고블링,(기타/기타),경기도 용인시 수지구 고기동 489-22번지,16800.0,37.36497843,127.0495613,5958700979,5301,990499899,계속사업자,X
용인시,철길 부산집,(일반주점/일반주점),경기도 용인시 수지구 풍덕천동 711번지,16837.0,37.32405109,127.0957211,4740702509,2601,917402464,계속사업자,X
용인시,아이스 마켓,(기타식음료품/기타식음료품),경기도 용인시 수지구 죽전동 832번지,16865.0,37.33614115,127.1044503,7102301842,2105,917638968,계속사업자,X
용인시,아이씨에스영어학원,"(입시학원,보습학원/입시학원,보습학원)","경기도 용인시 수지구 상현동 30번지 성원상떼빌아파트상가 1동 204호,205호",16927.0,37.31414382,127.0927948,6019531807,7201,913464500,계속사업자,X
용인시,히비스,(화원.화초/화원.화초),경기도 용인시 수지구 풍덕천동 1220번지,16846.0,37.31435649,127.0839684,6791500611,8110,995220209,계속사업자,X
용인시,네일스테이,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 풍덕천동 705-4번지,16837.0,37.32516032,127.0958732,1991400966,1701,993429596,계속사업자,X
용인시,올타수학과학제2관학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 263번지,16930.0,37.3064742,127.0853547,4349301882,7201,918972457,계속사업자,X
용인시,오늘도빙수&커피 수지점,(커피전문점/커피전문점),경기도 용인시 수지구 풍덕천동 716번지,16835.0,37.32415767,127.0978989,3303201503,2502,919280637,폐업자,X
용인시,해법영어용인지사,(외국어학원/외국어학원),경기도 용인시 수지구 신봉동 43번지,16816.0,37.32385659,127.078724,1420768147,7202,989734843,계속사업자,X
용인시,이안 스터디카페,(기타부동산관련업/기타부동산관련업),경기도 용인시 수지구 풍덕천동 707-4번지,16837.0,37.32448983,127.094861,2141906740,3601,908470397,,X
용인시,후즈 보태니컬아트(whos botanica,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1133-2번지,16943.0,37.2959902,127.0699661,4993200915,7213,905423662,계속사업자,X
용인시,지오에스떼,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 성복동 139번지,16850.0,37.3157925,127.0746159,5792501513,1701,912506756,계속사업자,X
용인시,로제커피,(커피전문점/커피전문점),경기도 용인시 수지구 죽전동 1176-3번지,16875.0,37.33197752,127.1212125,7282900977,2502,905358272,계속사업자,X
용인시,동천초 해법수학교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 121-3번지,16824.0,37.34539509,127.0928519,4179518572,7213,901851452,계속사업자,X
용인시,쿠쉬,(아동.유아복/아동.유아복),경기도 용인시 수지구 신봉동 965번지 동도센트리움,16811.0,37.32806172,127.0675258,2361701168,1104,900487100,계속사업자,X
용인시,지에스25 수지신수로점,(편의점/편의점),경기도 용인시 수지구 동천동 185-1번지,16826.0,37.3420285,127.1021502,1412401441,5202,906278883,계속사업자,X
용인시,호박왕족발.보쌈,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 743-6번지,16833.0,37.32628974,127.1019849,3910600835,2301,987916848,계속사업자,X
용인시,달콤왕가탕후루 용인죽전점,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1188-1번지,16876.0,37.33195808,127.126439,5243101284,2301,916372023,계속사업자,X
용인시,닭광정 수지구청역점,(치킨전문점/치킨전문점),경기도 용인시 수지구 풍덕천동 1080-9번지,16841.0,37.32253617,127.0955487,3823800583,2309,996287850,계속사업자,X
용인시,테이블128,(서양식전문점/서양식전문점),경기도 용인시 수지구 동천동 105-3번지 동천자이아파트,16824.0,37.34588402,127.0908735,1653500560,2305,995141637,,X
용인시,사계절수산,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 823번지,16938.0,37.30295202,127.0758166,1351613777,2301,927015677,,X
용인시,왕가탕후루,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 1080-7번지,16841.0,37.32235393,127.094974,6411202156,2301,914329934,,X
용인시,비끄아트 수지 성복점,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 767번지 버들치마을성복자이2차,16806.0,37.31840898,127.058067,3939900978,7213,903575885,,X
용인시,씨유수지신봉자이점,(편의점/편의점),경기도 용인시 수지구 신봉동 87-5번지,16817.0,37.32520988,127.076538,1020405712,5202,917500457,계속사업자,X
용인시,아덴블랑제리 수지동천점,(기타식음료품/기타식음료품),경기도 용인시 수지구 동천동 768-1번지,16826.0,37.34070389,127.0996058,6180523264,2105,916102966,계속사업자,X
용인시,씨유동천유타워점,(편의점/편의점),경기도 용인시 수지구 동천동 899번지,16827.0,37.33825017,127.101696,1851402024,5202,918878142,계속사업자,X
용인시,비에이치씨치킨성복점,(치킨전문점/치킨전문점),경기도 용인시 수지구 성복동 400-1번지,16806.0,37.31958086,127.0605092,5930401377,2309,995443306,계속사업자,X
용인시,아트린디자인,(판촉물.인쇄.복사/판촉물.인쇄.복사),경기도 용인시 수지구 풍덕천동 723-1번지,16835.0,37.32283277,127.0979399,2200770962,9402,987818606,휴업자,X
용인시,로타커피(RotaCoffee,(커피전문점/커피전문점),경기도 용인시 수지구 죽전동 1191-1번지,16880.0,37.33150997,127.1244094,1420859873,2502,969178698,계속사업자,X
용인시,GS25 수지송화점,(편의점/편의점),경기도 용인시 수지구 상현동 17-1번지,16928.0,37.31227222,127.0911347,1420983900,5202,975123043,,X
용인시,림 꼬또,(일식전문점/일식전문점),경기도 용인시 수지구 상현동 64-9번지,16929.0,37.30981382,127.0866341,2110861336,2303,910919118,,X
용인시,안나음악교육원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 죽전동 915-3번지,16866.0,37.33512987,127.1093549,1429041140,7205,958601353,계속사업자,X
용인시,바이한스,(아동.유아복/아동.유아복),경기도 용인시 수지구 동천동 864번지 수진마을써니벨리아파트,16823.0,37.33710223,127.0928177,1420993179,1104,982010654,계속사업자,X
용인시,지에스25 수지동천로점,(편의점/편의점),경기도 용인시 수지구 동천동 937번지,16822.0,37.33730454,127.0887638,3854300631,5202,902723551,계속사업자,X
용인시,어바웃통신,(통신기기/통신기기),경기도 용인시 수지구 풍덕천동 1080-1번지,16841.0,37.32183713,127.0940964,1420966352,3202,974348948,계속사업자,X
용인시,에임헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 1132-3번지,16943.0,37.29712674,127.0701853,2650603038,1602,919868878,계속사업자,X
용인시,옙뷰티,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 죽전동 89-1번지,16879.0,37.33177483,127.1283589,5646800386,1701,905824414,계속사업자,X
용인시,지에스25 죽전한양점,(편의점/편의점),경기도 용인시 수지구 죽전동 1262번지 도담마을한양수자인,16874.0,37.32473282,127.119172,3133201599,5202,922718649,계속사업자,X
용인시,원대한교육프라임학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 신봉동 40-2번지,16815.0,37.32362315,127.0764567,1779801534,7201,913977618,계속사업자,X
용인시,예네하우스,(레저용 숙박업소/레저용 숙박업소),경기도 용인시 수지구 상현동 1158-14번지,16940.0,37.29700987,127.080318,3661600070,6104,977009554,계속사업자,X
용인시,씨유수지동문점,(편의점/편의점),경기도 용인시 수지구 동천동 174-9번지,16825.0,37.34030483,127.0962324,2955800555,5202,906048682,계속사업자,X
용인시,지에스25 수지이현점,(편의점/편의점),경기도 용인시 수지구 상현동 32-1번지 한일코지세상,16928.0,37.31151763,127.0918836,5832601858,5202,922508149,계속사업자,X
용인시,와인비 바,(일반주점/일반주점),경기도 용인시 수지구 동천동 937번지,16822.0,37.33730454,127.0887638,4752401679,2601,917078694,,X
